grid_id,lat,lon,check_dams,storage,width
834,22.005,71.305,0,0,15
835,22.005,71.315,0,0,15
836,21.995,70.885,0,0,15
837,21.995,70.895,0,0,15
838,21.995,70.905,0,0,15
839,21.995,70.915,0,0,15
840,21.995,70.925,0,0,15
841,21.995,70.935,1,37448.75,15
842,21.995,70.945,0,0,15
843,21.995,70.955,1,51960,15
844,21.995,70.965,1,51960,15
845,21.995,70.975,0,0,15
846,21.995,70.985,0,0,15
847,21.995,70.995,0,0,15
848,21.995,71.005,0,0,15
849,21.995,71.015,0,0,15
850,21.995,71.025,0,0,15
851,21.995,71.035,0,0,15
852,21.995,71.045,0,0,15
853,21.995,71.055,0,0,15
854,21.995,71.065,0,0,15
855,21.995,71.075,0,0,15
856,21.995,71.085,0,0,15
857,21.995,71.095,1,27230,15
858,21.995,71.105,1,27230,15
859,21.995,71.115,1,42519.47368,15
860,21.995,71.125,1,42519.47368,15
861,21.995,71.135,0,0,15
862,21.995,71.145,1,13126.42857,15
863,21.995,71.155,1,13126.42857,15
864,21.995,71.165,0,0,15
865,21.995,71.175,1,14818.88889,15
866,21.995,71.185,1,14818.88889,15
867,21.995,71.195,1,14818.88889,15
868,21.995,71.205,1,90710,15
869,21.995,71.215,0,0,15
870,21.995,71.225,0,0,15
871,21.995,71.235,0,0,15
872,21.995,71.245,0,0,15
873,21.995,71.255,0,0,15
874,21.995,71.265,0,0,15
875,21.995,71.275,0,0,15
876,21.995,71.285,0,0,15
877,21.995,71.295,0,0,15
878,21.995,71.305,0,0,15
879,21.995,71.315,0,0,15
880,21.985,70.885,0,0,15
881,21.985,70.895,0,0,15
882,21.985,70.905,0,0,15
883,21.985,70.915,0,0,15
884,21.985,70.925,1,19582.30769,15
885,21.985,70.935,0,0,15
886,21.985,70.945,1,19582.30769,15
887,21.985,70.955,1,51960,15
888,21.985,70.965,0,0,15
889,21.985,70.975,0,0,15
890,21.985,70.985,1,6926,15
891,21.985,70.995,0,0,15
892,21.985,71.005,0,0,15
893,21.985,71.015,0,0,15
894,21.985,71.025,0,0,15
895,21.985,71.035,0,0,15
896,21.985,71.045,0,0,15
897,21.985,71.055,0,0,15
898,21.985,71.065,0,0,15
899,21.985,71.075,1,74366.25,15
900,21.985,71.085,1,42519.47368,15
901,21.985,71.095,1,42519.47368,15
902,21.985,71.105,1,42519.47368,15
903,21.985,71.115,1,42519.47368,15
904,21.985,71.125,1,42519.47368,15
905,21.985,71.135,1,42519.47368,15
906,21.985,71.145,1,13126.42857,15
907,21.985,71.155,0,0,15
908,21.985,71.165,1,14818.88889,15
909,21.985,71.175,0,0,15
910,21.985,71.185,1,14818.88889,15
911,21.985,71.195,0,0,15
912,21.985,71.205,0,0,15
913,21.985,71.215,1,3000,15
914,21.985,71.225,0,0,15
915,21.985,71.235,0,0,15
916,21.985,71.245,0,0,15
917,21.985,71.255,0,0,15
918,21.985,71.265,0,0,15
919,21.985,71.275,0,0,15
920,21.985,71.285,0,0,15
921,21.985,71.295,0,0,15
922,21.985,71.305,0,0,15
923,21.985,71.315,0,0,15
924,21.975,70.885,1,51700,15
925,21.975,70.895,0,0,15
926,21.975,70.905,1,19582.30769,15
927,21.975,70.915,1,19582.30769,15
928,21.975,70.925,1,19582.30769,15
929,21.975,70.935,0,0,15
930,21.975,70.945,0,0,15
931,21.975,70.955,1,51960,15
932,21.975,70.965,0,0,15
933,21.975,70.975,0,0,15
934,21.975,70.985,1,6926,15
935,21.975,70.995,1,6926,15
936,21.975,71.005,1,6926,15
937,21.975,71.015,0,0,15
938,21.975,71.025,0,0,15
939,21.975,71.035,0,0,15
940,21.975,71.045,1,34016.25,15
941,21.975,71.055,0,0,15
942,21.975,71.065,0,0,15
943,21.975,71.075,1,74366.25,15
944,21.975,71.085,1,74366.25,15
945,21.975,71.095,1,42519.47368,15
946,21.975,71.105,1,42519.47368,15
947,21.975,71.115,1,42519.47368,15
948,21.975,71.125,1,42519.47368,15
949,21.975,71.135,1,42519.47368,15
950,21.975,71.145,1,42519.47368,15
951,21.975,71.155,0,0,15
952,21.975,71.165,0,0,15
953,21.975,71.175,0,0,15
954,21.975,71.185,1,14818.88889,15
955,21.975,71.195,0,0,15
956,21.975,71.205,1,888,15
957,21.975,71.215,0,0,15
958,21.975,71.225,0,0,15
959,21.975,71.235,0,0,15
960,21.975,71.245,0,0,15
961,21.975,71.255,0,0,15
962,21.975,71.265,0,0,15
963,21.975,71.275,0,0,15
964,21.975,71.285,0,0,15
965,21.975,71.295,0,0,15
966,21.975,71.305,0,0,15
967,21.975,71.315,0,0,15
968,21.965,70.885,1,51700,15
969,21.965,70.895,1,51700,15
970,21.965,70.905,0,0,15
971,21.965,70.915,1,19582.30769,15
972,21.965,70.925,1,19582.30769,15
973,21.965,70.935,1,19582.30769,15
974,21.965,70.945,0,0,15
975,21.965,70.955,0,0,15
976,21.965,70.965,0,0,15
977,21.965,70.975,0,0,15
978,21.965,70.985,0,0,15
979,21.965,70.995,1,6926,15
980,21.965,71.005,0,0,15
981,21.965,71.015,0,0,15
982,21.965,71.025,0,0,15
983,21.965,71.035,0,0,15
984,21.965,71.045,0,0,15
985,21.965,71.055,1,34016.25,15
986,21.965,71.065,1,74366.25,15
987,21.965,71.075,1,74366.25,15
988,21.965,71.085,1,74366.25,15
989,21.965,71.095,1,74366.25,15
990,21.965,71.105,0,0,15
991,21.965,71.115,1,42519.47368,15
992,21.965,71.125,1,42519.47368,15
993,21.965,71.135,1,42519.47368,15
994,21.965,71.145,1,42519.47368,15
995,21.965,71.155,1,14818.88889,15
996,21.965,71.165,1,14818.88889,15
997,21.965,71.175,1,14818.88889,15
998,21.965,71.185,0,0,15
999,21.965,71.195,1,888,15
1000,21.965,71.205,0,0,15
1001,21.965,71.215,0,0,15
1002,21.965,71.225,0,0,15
1003,21.965,71.235,0,0,15
1004,21.965,71.245,0,0,15
1005,21.965,71.255,0,0,15
1006,21.965,71.265,0,0,15
1007,21.965,71.275,0,0,15
1008,21.965,71.285,0,0,15
1009,21.965,71.295,0,0,15
1010,21.965,71.305,0,0,15
1011,21.965,71.315,0,0,15
1012,21.955,70.885,1,51700,15
1013,21.955,70.895,0,0,15
1014,21.955,70.905,1,19582.30769,15
1015,21.955,70.915,1,19582.30769,15
1016,21.955,70.925,1,19582.30769,15
1017,21.955,70.935,0,0,15
1018,21.955,70.945,0,0,15
1019,21.955,70.955,1,3963.333333,15
1020,21.955,70.965,0,0,15
1021,21.955,70.975,0,0,15
1022,21.955,70.985,1,31810,15
1023,21.955,70.995,0,0,15
1024,21.955,71.005,0,0,15
1025,21.955,71.015,0,0,15
1026,21.955,71.025,0,0,15
1027,21.955,71.035,1,34016.25,15
1028,21.955,71.045,1,34016.25,15
1029,21.955,71.055,1,34016.25,15
1030,21.955,71.065,1,74366.25,15
1031,21.955,71.075,1,74366.25,15
1032,21.955,71.085,1,74366.25,15
1033,21.955,71.095,1,74366.25,15
1034,21.955,71.105,1,74366.25,15
1035,21.955,71.115,0,0,15
1036,21.955,71.125,1,42519.47368,15
1037,21.955,71.135,0,0,15
1038,21.955,71.145,0,0,15
1039,21.955,71.155,0,0,15
1040,21.955,71.165,0,0,15
1041,21.955,71.175,1,888,15
1042,21.955,71.185,0,0,15
1043,21.955,71.195,0,0,15
1044,21.955,71.205,0,0,15
1045,21.955,71.215,0,0,15
1046,21.955,71.225,0,0,15
1047,21.955,71.235,0,0,15
1048,21.955,71.245,0,0,15
1049,21.955,71.255,0,0,15
1050,21.955,71.265,0,0,15
1051,21.955,71.275,0,0,15
1052,21.955,71.285,0,0,15
1053,21.955,71.295,0,0,15
1054,21.955,71.305,0,0,15
1055,21.955,71.315,0,0,15
1056,21.945,70.885,1,51700,15
1057,21.945,70.895,0,0,15
1058,21.945,70.905,1,79335,15
1059,21.945,70.915,0,0,15
1060,21.945,70.925,1,19582.30769,15
1061,21.945,70.935,1,19582.30769,15
1062,21.945,70.945,0,0,15
1063,21.945,70.955,0,0,15
1064,21.945,70.965,1,3963.333333,15
1065,21.945,70.975,0,0,15
1066,21.945,70.985,1,4771.25,15
1067,21.945,70.995,1,31810,15
1068,21.945,71.005,1,4771.25,15
1069,21.945,71.015,1,4771.25,15
1070,21.945,71.025,1,34016.25,15
1071,21.945,71.035,1,34016.25,15
1072,21.945,71.045,1,34016.25,15
1073,21.945,71.055,1,74366.25,15
1074,21.945,71.065,1,74366.25,15
1075,21.945,71.075,1,74366.25,15
1076,21.945,71.085,1,74366.25,15
1077,21.945,71.095,0,0,15
1078,21.945,71.105,0,0,15
1079,21.945,71.115,0,0,15
1080,21.945,71.125,0,0,15
1081,21.945,71.135,0,0,15
1082,21.945,71.145,0,0,15
1083,21.945,71.155,0,0,15
1084,21.945,71.165,1,888,15
1085,21.945,71.175,0,0,15
1086,21.945,71.185,0,0,15
1087,21.945,71.195,0,0,15
1088,21.945,71.205,0,0,15
1089,21.945,71.215,0,0,15
1090,21.945,71.225,1,888,15
1091,21.945,71.235,0,0,15
1092,21.945,71.245,0,0,15
1093,21.945,71.255,0,0,15
1094,21.945,71.265,0,0,15
1095,21.945,71.275,0,0,15
1096,21.945,71.285,0,0,15
1097,21.945,71.295,0,0,15
1098,21.945,71.305,0,0,15
1099,21.945,71.315,0,0,15
1100,21.935,70.885,1,79335,15
1101,21.935,70.895,0,0,15
1102,21.935,70.905,1,79335,15
1103,21.935,70.915,0,0,15
1104,21.935,70.925,0,0,15
1105,21.935,70.935,1,20010,15
1106,21.935,70.945,1,3963.333333,15
1107,21.935,70.955,0,0,15
1108,21.935,70.965,0,0,15
1109,21.935,70.975,1,31810,15
1110,21.935,70.985,1,4771.25,15
1111,21.935,70.995,1,4771.25,15
1112,21.935,71.005,1,4771.25,15
1113,21.935,71.015,0,0,15
1114,21.935,71.025,0,0,15
1115,21.935,71.035,0,0,15
1116,21.935,71.045,0,0,15
1117,21.935,71.055,1,42838.57143,15
1118,21.935,71.065,1,42838.57143,15
1119,21.935,71.075,1,42838.57143,15
1120,21.935,71.085,0,0,15
1121,21.935,71.095,0,0,15
1122,21.935,71.105,0,0,15
1123,21.935,71.115,0,0,15
1124,21.935,71.125,1,35610,15
1125,21.935,71.135,0,0,15
1126,21.935,71.145,0,0,15
1127,21.935,71.155,0,0,15
1128,21.935,71.165,0,0,15
1129,21.935,71.175,0,0,15
1130,21.935,71.185,0,0,15
1131,21.935,71.195,0,0,15
1132,21.935,71.205,0,0,15
1133,21.935,71.215,0,0,15
1134,21.935,71.225,0,0,15
1135,21.935,71.235,0,0,15
1136,21.935,71.245,0,0,15
1137,21.935,71.255,0,0,15
1138,21.935,71.265,0,0,15
1139,21.935,71.275,0,0,15
1140,21.935,71.285,0,0,15
1141,21.935,71.295,0,0,15
1142,21.935,71.305,0,0,15
1143,21.935,71.315,0,0,15
1144,21.925,70.885,1,16545,15
1145,21.925,70.895,0,0,15
1146,21.925,70.905,0,0,15
1147,21.925,70.915,0,0,15
1148,21.925,70.925,1,20010,15
1149,21.925,70.935,1,20010,15
1150,21.925,70.945,1,61755.45455,15
1151,21.925,70.955,1,61755.45455,15
1152,21.925,70.965,1,61755.45455,15
1153,21.925,70.975,0,0,15
1154,21.925,70.985,1,4771.25,15
1155,21.925,70.995,1,4771.25,15
1156,21.925,71.005,0,0,15
1157,21.925,71.015,1,24595,15
1158,21.925,71.025,0,0,15
1159,21.925,71.035,0,0,15
1160,21.925,71.045,1,26758.33333,15
1161,21.925,71.055,1,26758.33333,15
1162,21.925,71.065,1,42838.57143,15
1163,21.925,71.075,1,42838.57143,15
1164,21.925,71.085,0,0,15
1165,21.925,71.095,0,0,15
1166,21.925,71.105,0,0,15
1167,21.925,71.115,1,28010,15
1168,21.925,71.125,0,0,15
1169,21.925,71.135,0,0,15
1170,21.925,71.145,0,0,15
1171,21.925,71.155,0,0,15
1172,21.925,71.165,0,0,15
1173,21.925,71.175,1,15290,15
1174,21.925,71.185,0,0,15
1175,21.925,71.195,0,0,15
1176,21.925,71.205,0,0,15
1177,21.925,71.215,1,285,15
1178,21.925,71.225,0,0,15
1179,21.925,71.235,0,0,15
1180,21.925,71.245,0,0,15
1181,21.925,71.255,0,0,15
1182,21.925,71.265,0,0,15
1183,21.925,71.275,0,0,15
1184,21.925,71.285,0,0,15
1185,21.925,71.295,0,0,15
1186,21.925,71.305,0,0,15
1187,21.925,71.315,0,0,15
1188,21.915,70.885,1,16545,15
1189,21.915,70.895,1,79335,15
1190,21.915,70.905,0,0,15
1191,21.915,70.915,0,0,15
1192,21.915,70.925,1,61755.45455,15
1193,21.915,70.935,1,61755.45455,15
1194,21.915,70.945,1,61755.45455,15
1195,21.915,70.955,1,61755.45455,15
1196,21.915,70.965,1,61755.45455,15
1197,21.915,70.975,0,0,15
1198,21.915,70.985,0,0,15
1199,21.915,70.995,0,0,15
1200,21.915,71.005,1,24595,15
1201,21.915,71.015,0,0,15
1202,21.915,71.025,1,24595,15
1203,21.915,71.035,1,26758.33333,15
1204,21.915,71.045,0,0,15
1205,21.915,71.055,1,26758.33333,15
1206,21.915,71.065,1,42838.57143,15
1207,21.915,71.075,1,42838.57143,15
1208,21.915,71.085,0,0,15
1209,21.915,71.095,0,0,15
1210,21.915,71.105,0,0,15
1211,21.915,71.115,0,0,15
1212,21.915,71.125,0,0,15
1213,21.915,71.135,0,0,15
1214,21.915,71.145,0,0,15
1215,21.915,71.155,0,0,15
1216,21.915,71.165,1,15290,15
1217,21.915,71.175,1,15290,15
1218,21.915,71.185,0,0,15
1219,21.915,71.195,0,0,15
1220,21.915,71.205,0,0,15
1221,21.915,71.215,0,0,15
1222,21.915,71.225,0,0,15
1223,21.915,71.235,0,0,15
1224,21.915,71.245,0,0,15
1225,21.915,71.255,0,0,15
1226,21.915,71.265,0,0,15
1227,21.915,71.275,0,0,15
1228,21.915,71.285,0,0,15
1229,21.915,71.295,0,0,15
1230,21.915,71.305,0,0,15
1231,21.915,71.315,0,0,15
1232,21.905,70.885,1,16545,15
1233,21.905,70.895,1,16545,15
1234,21.905,70.905,0,0,15
1235,21.905,70.915,0,0,15
1236,21.905,70.925,0,0,15
1237,21.905,70.935,1,61755.45455,15
1238,21.905,70.945,1,61755.45455,15
1239,21.905,70.955,1,61755.45455,15
1240,21.905,70.965,1,34970,15
1241,21.905,70.975,0,0,15
1242,21.905,70.985,0,0,15
1243,21.905,70.995,0,0,15
1244,21.905,71.005,1,24595,15
1245,21.905,71.015,0,0,15
1246,21.905,71.025,1,24595,15
1247,21.905,71.035,1,24595,15
1248,21.905,71.045,1,26758.33333,15
1249,21.905,71.055,1,26758.33333,15
1250,21.905,71.065,1,7630,15
1251,21.905,71.075,1,7630,15
1252,21.905,71.085,1,8873.333333,15
1253,21.905,71.095,1,8873.333333,15
1254,21.905,71.105,0,0,15
1255,21.905,71.115,0,0,15
1256,21.905,71.125,0,0,15
1257,21.905,71.135,0,0,15
1258,21.905,71.145,0,0,15
1259,21.905,71.155,0,0,15
1260,21.905,71.165,0,0,15
1261,21.905,71.175,0,0,15
1262,21.905,71.185,0,0,15
1263,21.905,71.195,0,0,15
1264,21.905,71.205,1,285,15
1265,21.905,71.215,0,0,15
1266,21.905,71.225,0,0,15
1267,21.905,71.235,0,0,15
1268,21.905,71.245,0,0,15
1269,21.905,71.255,0,0,15
1270,21.905,71.265,0,0,15
1271,21.905,71.275,0,0,15
1272,21.905,71.285,0,0,15
1273,21.905,71.295,0,0,15
1274,21.905,71.305,0,0,15
1275,21.905,71.315,0,0,15
1276,21.895,70.885,1,16545,15
1277,21.895,70.895,1,16545,15
1278,21.895,70.905,0,0,15
1279,21.895,70.915,0,0,15
1280,21.895,70.925,0,0,15
1281,21.895,70.935,0,0,15
1282,21.895,70.945,0,0,15
1283,21.895,70.955,1,28320,15
1284,21.895,70.965,0,0,15
1285,21.895,70.975,0,0,15
1286,21.895,70.985,0,0,15
1287,21.895,70.995,1,34970,15
1288,21.895,71.005,0,0,15
1289,21.895,71.015,1,24595,15
1290,21.895,71.025,0,0,15
1291,21.895,71.035,1,24595,15
1292,21.895,71.045,0,0,15
1293,21.895,71.055,0,0,15
1294,21.895,71.065,1,7630,15
1295,21.895,71.075,1,8873.333333,15
1296,21.895,71.085,1,8873.333333,15
1297,21.895,71.095,0,0,15
1298,21.895,71.105,0,0,15
1299,21.895,71.115,0,0,15
1300,21.895,71.125,0,0,15
1301,21.895,71.135,0,0,15
1302,21.895,71.145,0,0,15
1303,21.895,71.155,0,0,15
1304,21.895,71.165,0,0,15
1305,21.895,71.175,0,0,15
1306,21.895,71.185,0,0,15
1307,21.895,71.195,0,0,15
1308,21.895,71.205,0,0,15
1309,21.895,71.215,0,0,15
1310,21.895,71.225,1,850,15
1311,21.895,71.235,1,850,15
1312,21.895,71.245,0,0,15
1313,21.895,71.255,0,0,15
1314,21.895,71.265,0,0,15
1315,21.895,71.275,0,0,15
1316,21.895,71.285,0,0,15
1317,21.895,71.295,0,0,15
1318,21.895,71.305,0,0,15
1319,21.895,71.315,0,0,15
1320,21.885,70.885,1,16545,15
1321,21.885,70.895,1,16545,15
1322,21.885,70.905,0,0,15
1323,21.885,70.915,0,0,15
1324,21.885,70.925,0,0,15
1325,21.885,70.935,0,0,15
1326,21.885,70.945,0,0,15
1327,21.885,70.955,0,0,15
1328,21.885,70.965,0,0,15
1329,21.885,70.975,0,0,15
1330,21.885,70.985,0,0,15
1331,21.885,70.995,0,0,15
1332,21.885,71.005,0,0,15
1333,21.885,71.015,0,0,15
1334,21.885,71.025,1,24595,15
1335,21.885,71.035,0,0,15
1336,21.885,71.045,1,24595,15
1337,21.885,71.055,1,24595,15
1338,21.885,71.065,1,8873.333333,15
1339,21.885,71.075,1,8873.333333,15
1340,21.885,71.085,0,0,15
1341,21.885,71.095,0,0,15
1342,21.885,71.105,0,0,15
1343,21.885,71.115,0,0,15
1344,21.885,71.125,0,0,15
1345,21.885,71.135,0,0,15
1346,21.885,71.145,1,12390,15
1347,21.885,71.155,0,0,15
1348,21.885,71.165,0,0,15
1349,21.885,71.175,0,0,15
1350,21.885,71.185,1,19747.5,15
1351,21.885,71.195,0,0,15
1352,21.885,71.205,1,19747.5,15
1353,21.885,71.215,0,0,15
1354,21.885,71.225,1,850,15
1355,21.885,71.235,0,0,15
1356,21.885,71.245,0,0,15
1357,21.885,71.255,1,850,15
1358,21.885,71.265,0,0,15
1359,21.885,71.275,0,0,15
1360,21.885,71.285,0,0,15
1361,21.885,71.295,0,0,15
1362,21.885,71.305,0,0,15
1363,21.885,71.315,0,0,15
1364,21.875,70.885,1,16545,15
1365,21.875,70.895,0,0,15
1366,21.875,70.905,1,23264,15
1367,21.875,70.915,0,0,15
1368,21.875,70.925,1,23264,15
1369,21.875,70.935,0,0,15
1370,21.875,70.945,0,0,15
1371,21.875,70.955,1,85160,15
1372,21.875,70.965,0,0,15
1373,21.875,70.975,0,0,15
1374,21.875,70.985,0,0,15
1375,21.875,70.995,0,0,15
1376,21.875,71.005,0,0,15
1377,21.875,71.015,1,24595,15
1378,21.875,71.025,1,24595,15
1379,21.875,71.035,0,0,15
1380,21.875,71.045,0,0,15
1381,21.875,71.055,0,0,15
1382,21.875,71.065,0,0,15
1383,21.875,71.075,0,0,15
1384,21.875,71.085,0,0,15
1385,21.875,71.095,0,0,15
1386,21.875,71.105,0,0,15
1387,21.875,71.115,0,0,15
1388,21.875,71.125,1,3172.5,15
1389,21.875,71.135,0,0,15
1390,21.875,71.145,0,0,15
1391,21.875,71.155,1,5977.5,15
1392,21.875,71.165,0,0,15
1393,21.875,71.175,0,0,15
1394,21.875,71.185,0,0,15
1395,21.875,71.195,0,0,15
1396,21.875,71.205,1,19747.5,15
1397,21.875,71.215,1,850,15
1398,21.875,71.225,0,0,15
1399,21.875,71.235,1,850,15
1400,21.875,71.245,0,0,15
1401,21.875,71.255,0,0,15
1402,21.875,71.265,0,0,15
1403,21.875,71.275,0,0,15
1404,21.875,71.285,0,0,15
1405,21.875,71.295,0,0,15
1406,21.875,71.305,0,0,15
1407,21.875,71.315,0,0,15
1408,21.865,70.885,1,16545,15
1409,21.865,70.895,1,23264,15
1410,21.865,70.905,1,23264,15
1411,21.865,70.915,0,0,15
1412,21.865,70.925,0,0,15
1413,21.865,70.935,0,0,15
1414,21.865,70.945,0,0,15
1415,21.865,70.955,0,0,15
1416,21.865,70.965,0,0,15
1417,21.865,70.975,0,0,15
1418,21.865,70.985,0,0,15
1419,21.865,70.995,0,0,15
1420,21.865,71.005,0,0,15
1421,21.865,71.015,0,0,15
1422,21.865,71.025,1,24595,15
1423,21.865,71.035,0,0,15
1424,21.865,71.045,0,0,15
1425,21.865,71.055,0,0,15
1426,21.865,71.065,0,0,15
1427,21.865,71.075,0,0,15
1428,21.865,71.085,0,0,15
1429,21.865,71.095,0,0,15
1430,21.865,71.105,0,0,15
1431,21.865,71.115,1,3172.5,15
1432,21.865,71.125,0,0,15
1433,21.865,71.135,0,0,15
1434,21.865,71.145,1,5977.5,15
1435,21.865,71.155,1,5977.5,15
1436,21.865,71.165,1,5977.5,15
1437,21.865,71.175,0,0,15
1438,21.865,71.185,0,0,15
1439,21.865,71.195,1,19747.5,15
1440,21.865,71.205,0,0,15
1441,21.865,71.215,0,0,15
1442,21.865,71.225,0,0,15
1443,21.865,71.235,0,0,15
1444,21.865,71.245,0,0,15
1445,21.865,71.255,1,850,15
1446,21.865,71.265,1,850,15
1447,21.865,71.275,0,0,15
1448,21.865,71.285,0,0,15
1449,21.865,71.295,0,0,15
1450,21.865,71.305,0,0,15
1451,21.865,71.315,0,0,15
1452,21.855,70.885,1,61306.66667,15
1453,21.855,70.895,1,23264,15
1454,21.855,70.905,0,0,15
1455,21.855,70.915,0,0,15
1456,21.855,70.925,0,0,15
1457,21.855,70.935,1,4730,15
1458,21.855,70.945,0,0,15
1459,21.855,70.955,1,85160,15
1460,21.855,70.965,0,0,15
1461,21.855,70.975,0,0,15
1462,21.855,70.985,0,0,15
1463,21.855,70.995,1,14157.5,15
1464,21.855,71.005,1,14157.5,15
1465,21.855,71.015,0,0,15
1466,21.855,71.025,0,0,15
1467,21.855,71.035,0,0,15
1468,21.855,71.045,0,0,15
1469,21.855,71.055,0,0,15
1470,21.855,71.065,0,0,15
1471,21.855,71.075,0,0,15
1472,21.855,71.085,0,0,15
1473,21.855,71.095,0,0,15
1474,21.855,71.105,0,0,15
1475,21.855,71.115,0,0,15
1476,21.855,71.125,0,0,15
1477,21.855,71.135,1,3172.5,15
1478,21.855,71.145,0,0,15
1479,21.855,71.155,0,0,15
1480,21.855,71.165,1,5977.5,15
1481,21.855,71.175,1,5977.5,15
1482,21.855,71.185,0,0,15
1483,21.855,71.195,0,0,15
1484,21.855,71.205,0,0,15
1485,21.855,71.215,0,0,15
1486,21.855,71.225,0,0,15
1487,21.855,71.235,0,0,15
1488,21.855,71.245,0,0,15
1489,21.855,71.255,0,0,15
1490,21.855,71.265,0,0,15
1491,21.855,71.275,0,0,15
1492,21.855,71.285,0,0,15
1493,21.855,71.295,0,0,15
1494,21.855,71.305,0,0,15
1495,21.855,71.315,0,0,15
1496,21.845,70.885,1,61306.66667,15
1497,21.845,70.895,1,61306.66667,15
1498,21.845,70.905,0,0,15
1499,21.845,70.915,0,0,15
1500,21.845,70.925,0,0,15
1501,21.845,70.935,1,4730,15
1502,21.845,70.945,0,0,15
1503,21.845,70.955,0,0,15
1504,21.845,70.965,0,0,15
1505,21.845,70.975,0,0,15
1506,21.845,70.985,0,0,15
1507,21.845,70.995,1,14157.5,15
1508,21.845,71.005,0,0,15
1509,21.845,71.015,0,0,15
1510,21.845,71.025,0,0,15
1511,21.845,71.035,0,0,15
1512,21.845,71.045,0,0,15
1513,21.845,71.055,0,0,15
1514,21.845,71.065,0,0,15
1515,21.845,71.075,0,0,15
1516,21.845,71.085,0,0,15
1517,21.845,71.095,0,0,15
1518,21.845,71.105,0,0,15
1519,21.845,71.115,0,0,15
1520,21.845,71.125,1,3172.5,15
1521,21.845,71.135,1,5977.5,15
1522,21.845,71.145,0,0,15
1523,21.845,71.155,0,0,15
1524,21.845,71.165,0,0,15
1525,21.845,71.175,0,0,15
1526,21.845,71.185,0,0,15
1527,21.845,71.195,0,0,15
1528,21.845,71.205,0,0,15
1529,21.845,71.215,0,0,15
1530,21.845,71.225,0,0,15
1531,21.845,71.235,0,0,15
1532,21.845,71.245,0,0,15
1533,21.845,71.255,0,0,15
1534,21.845,71.265,0,0,15
1535,21.845,71.275,0,0,15
1536,21.845,71.285,0,0,15
1537,21.845,71.295,0,0,15
1538,21.845,71.305,0,0,15
1539,21.845,71.315,0,0,15
1540,21.835,70.885,1,3540,15
1541,21.835,70.895,1,3540,15
1542,21.835,70.905,0,0,15
1543,21.835,70.915,0,0,15
1544,21.835,70.925,1,4730,15
1545,21.835,70.935,0,0,15
1546,21.835,70.945,1,353960,15
1547,21.835,70.955,0,0,15
1548,21.835,70.965,0,0,15
1549,21.835,70.975,0,0,15
1550,21.835,70.985,0,0,15
1551,21.835,70.995,0,0,15
1552,21.835,71.005,1,14157.5,15
1553,21.835,71.015,0,0,15
1554,21.835,71.025,0,0,15
1555,21.835,71.035,0,0,15
1556,21.835,71.045,0,0,15
1557,21.835,71.055,0,0,15
1558,21.835,71.065,0,0,15
1559,21.835,71.075,0,0,15
1560,21.835,71.085,0,0,15
1561,21.835,71.095,0,0,15
1562,21.835,71.105,0,0,15
1563,21.835,71.115,0,0,15
1564,21.835,71.125,0,0,15
1565,21.835,71.135,0,0,15
1566,21.835,71.145,0,0,15
1567,21.835,71.155,0,0,15
1568,21.835,71.165,1,5977.5,15
1569,21.835,71.175,0,0,15
1570,21.835,71.185,0,0,15
1571,21.835,71.195,0,0,15
1572,21.835,71.205,0,0,15
1573,21.835,71.215,0,0,15
1574,21.835,71.225,0,0,15
1575,21.835,71.235,0,0,15
1576,21.835,71.245,0,0,15
1577,21.835,71.255,0,0,15
1578,21.835,71.265,0,0,15
1579,21.835,71.275,0,0,15
1580,21.835,71.285,0,0,15
1581,21.835,71.295,0,0,15
1582,21.835,71.305,0,0,15
1583,21.835,71.315,0,0,15
