grid_id,lat,lon,data_g,num_farmers,include,area
728,22.025,71.125,,42,1,83.85
729,22.025,71.135,,42,1,83.85
730,22.025,71.145,,42,1,83.85
731,22.025,71.155,,42,1,83.85
732,22.025,71.165,,44,1,88
733,22.025,71.175,,42,1,83.85
734,22.025,71.185,,37,1,76.91
735,22.025,71.195,,33,1,65.61
736,22.025,71.205,,31,1,62.24
737,22.025,71.215,,35,1,72.76
738,22.025,71.225,,42,1,83.85
739,22.025,71.235,,42,1,83.85
740,22.025,71.245,,30,1,60.79
741,22.025,71.255,,30,1,60.79
742,22.025,71.265,,34,1,67.06
743,22.025,71.275,,30,1,60.79
744,22.025,71.285,,12,1,23.06
745,22.025,71.295,,2,0,4.15
746,22.025,71.305,,0,0,15.7
747,22.025,71.315,,0,0,15.7
748,22.015,70.885,,0,0,15.7
749,22.015,70.895,,2,0,4.15
750,22.015,70.905,,18,1,37.73
751,22.015,70.915,,34,1,67.06
752,22.015,70.925,,39,1,79.03
753,22.015,70.935,,38,1,77.58
754,22.015,70.945,,39,1,79.03
755,22.015,70.955,,36,1,74.21
756,22.015,70.965,,30,1,60.79
757,22.015,70.975,,42,1,83.85
758,22.015,70.985,,39,1,79.03
759,22.015,70.995,,42,1,83.85
760,22.015,71.005,,36,1,74.21
761,22.015,71.015,,34,1,67.06
762,22.015,71.025,,42,1,83.85
763,22.015,71.035,,40,1,81.73
764,22.015,71.045,,30,1,60.79
765,22.015,71.055,,38,1,77.58
766,22.015,71.065,,43,1,85.3
767,22.015,71.075,,42,1,83.85
768,22.015,71.085,,42,1,83.85
769,22.015,71.095,,42,1,83.85
770,22.015,71.105,,40,1,81.73
771,22.015,71.115,,42,1,83.85
772,22.015,71.125,,40,1,81.73
773,22.015,71.135,,42,1,83.85
774,22.015,71.145,,30,1,60.79
775,22.015,71.155,,34,1,67.06
776,22.015,71.165,,41,1,82.4
777,22.015,71.175,,42,1,83.85
778,22.015,71.185,,41,1,82.4
779,22.015,71.195,,39,1,79.03
780,22.015,71.205,,28,1,56.64
781,22.015,71.215,,22,1,44
782,22.015,71.225,,33,1,65.61
783,22.015,71.235,,34,1,67.06
784,22.015,71.245,,19,1,39.18
785,22.015,71.255,,20,1,39.85
786,22.015,71.265,,18,1,37.73
787,22.015,71.275,,12,1,23.06
788,22.015,71.285,,1,0,1.45
789,22.015,71.295,,0,0,15.7
790,22.015,71.305,,0,0,15.7
791,22.015,71.315,,0,0,15.7
792,22.005,70.885,,0,1,15.7
793,22.005,70.895,,4,1,6.27
794,22.005,70.905,,33,1,65.61
795,22.005,70.915,,39,1,79.03
796,22.005,70.925,,38,1,77.58
797,22.005,70.935,,39,1,79.03
798,22.005,70.945,,40,1,81.73
799,22.005,70.955,,40,1,81.73
800,22.005,70.965,,39,1,79.03
801,22.005,70.975,,44,1,88
802,22.005,70.985,,42,1,83.85
803,22.005,70.995,,40,1,81.73
804,22.005,71.005,,39,1,79.03
805,22.005,71.015,,38,1,77.58
806,22.005,71.025,,42,1,83.85
807,22.005,71.035,,42,1,83.85
808,22.005,71.045,,31,1,62.24
809,22.005,71.055,,34,1,67.06
810,22.005,71.065,,42,1,83.85
811,22.005,71.075,,42,1,83.85
812,22.005,71.085,,42,1,83.85
813,22.005,71.095,,42,1,83.85
814,22.005,71.105,,42,1,83.85
815,22.005,71.115,,44,1,88
816,22.005,71.125,,42,1,83.85
817,22.005,71.135,,42,1,83.85
818,22.005,71.145,,30,1,60.79
819,22.005,71.155,,25,1,48.82
820,22.005,71.165,,38,1,77.58
821,22.005,71.175,,42,1,83.85
822,22.005,71.185,,42,1,83.85
823,22.005,71.195,,39,1,79.03
824,22.005,71.205,,30,1,60.79
825,22.005,71.215,,22,1,44
826,22.005,71.225,,27,1,55.97
827,22.005,71.235,,27,1,55.97
828,22.005,71.245,,31,1,62.24
829,22.005,71.255,,29,1,58.09
830,22.005,71.265,,10,1,20.94
831,22.005,71.275,,1,1,1.45
832,22.005,71.285,,0,0,15.7
833,22.005,71.295,,0,0,15.7
834,22.005,71.305,,0,0,15.7
835,22.005,71.315,,0,0,15.7
836,21.995,70.885,,0,1,15.7
837,21.995,70.895,,6,1,10.42
838,21.995,70.905,,34,1,67.06
839,21.995,70.915,,38,1,77.58
840,21.995,70.925,,42,1,83.85
841,21.995,70.935,,40,1,81.73
842,21.995,70.945,,40,1,81.73
843,21.995,70.955,,39,1,79.03
844,21.995,70.965,,38,1,77.58
845,21.995,70.975,,44,1,88
846,21.995,70.985,,41,1,82.4
847,21.995,70.995,,42,1,83.85
848,21.995,71.005,,42,1,83.85
849,21.995,71.015,,42,1,83.85
850,21.995,71.025,,42,1,83.85
851,21.995,71.035,,42,1,83.85
852,21.995,71.045,,40,1,81.73
853,21.995,71.055,,40,1,81.73
854,21.995,71.065,,42,1,83.85
855,21.995,71.075,,42,1,83.85
856,21.995,71.085,,42,1,83.85
857,21.995,71.095,,42,1,83.85
858,21.995,71.105,,43,1,85.3
859,21.995,71.115,,42,1,83.85
860,21.995,71.125,,39,1,79.03
861,21.995,71.135,,40,1,81.73
862,21.995,71.145,,42,1,83.85
863,21.995,71.155,,40,1,81.73
864,21.995,71.165,,42,1,83.85
865,21.995,71.175,,42,1,83.85
866,21.995,71.185,,42,1,83.85
867,21.995,71.195,,44,1,88
868,21.995,71.205,,40,1,81.73
869,21.995,71.215,,39,1,79.03
870,21.995,71.225,,39,1,79.03
871,21.995,71.235,,34,1,67.06
872,21.995,71.245,,40,1,81.73
873,21.995,71.255,,34,1,67.06
874,21.995,71.265,,8,1,16.79
875,21.995,71.275,,0,1,15.7
876,21.995,71.285,,0,1,15.7
877,21.995,71.295,,0,0,15.7
878,21.995,71.305,,0,0,15.7
879,21.995,71.315,,0,0,15.7
880,21.985,70.885,,0,1,15.7
881,21.985,70.895,,6,1,10.42
882,21.985,70.905,,34,1,67.06
883,21.985,70.915,,38,1,77.58
884,21.985,70.925,,40,1,81.73
885,21.985,70.935,,42,1,83.85
886,21.985,70.945,,42,1,83.85
887,21.985,70.955,,42,1,83.85
888,21.985,70.965,,42,1,83.85
889,21.985,70.975,,46,1,94.37
890,21.985,70.985,,43,1,85.3
891,21.985,70.995,,42,1,83.85
892,21.985,71.005,,39,1,79.03
893,21.985,71.015,,33,1,65.61
894,21.985,71.025,,38,1,77.58
895,21.985,71.035,,42,1,83.85
896,21.985,71.045,,43,1,85.3
897,21.985,71.055,,43,1,85.3
898,21.985,71.065,,42,1,83.85
899,21.985,71.075,,42,1,83.85
900,21.985,71.085,,44,1,88
901,21.985,71.095,,42,1,83.85
902,21.985,71.105,,42,1,83.85
903,21.985,71.115,,31,1,62.24
904,21.985,71.125,,42,1,83.85
905,21.985,71.135,,46,1,94.37
906,21.985,71.145,,44,1,88
907,21.985,71.155,,42,1,83.85
908,21.985,71.165,,42,1,83.85
909,21.985,71.175,,38,1,77.58
910,21.985,71.185,,39,1,79.03
911,21.985,71.195,,42,1,83.85
912,21.985,71.205,,44,1,88
913,21.985,71.215,,44,1,88
914,21.985,71.225,,44,1,88
915,21.985,71.235,,42,1,83.85
916,21.985,71.245,,42,1,83.85
917,21.985,71.255,,30,1,60.79
918,21.985,71.265,,3,1,4.82
919,21.985,71.275,,0,1,15.7
920,21.985,71.285,,0,1,15.7
921,21.985,71.295,,0,0,15.7
922,21.985,71.305,,0,0,15.7
923,21.985,71.315,,0,0,15.7
924,21.975,70.885,,1,1,1.45
925,21.975,70.895,,7,1,11.09
926,21.975,70.905,,38,1,77.58
927,21.975,70.915,,43,1,85.3
928,21.975,70.925,,39,1,79.03
929,21.975,70.935,,39,1,79.03
930,21.975,70.945,,41,1,82.4
931,21.975,70.955,,42,1,83.85
932,21.975,70.965,,42,1,83.85
933,21.975,70.975,,44,1,88
934,21.975,70.985,,40,1,81.73
935,21.975,70.995,,42,1,83.85
936,21.975,71.005,,39,1,79.03
937,21.975,71.015,,34,1,67.06
938,21.975,71.025,,40,1,81.73
939,21.975,71.035,,42,1,83.85
940,21.975,71.045,,42,1,83.85
941,21.975,71.055,,44,1,88
942,21.975,71.065,,44,1,88
943,21.975,71.075,,42,1,83.85
944,21.975,71.085,,38,1,77.58
945,21.975,71.095,,42,1,83.85
946,21.975,71.105,,39,1,79.03
947,21.975,71.115,,39,1,79.03
948,21.975,71.125,,42,1,83.85
949,21.975,71.135,,44,1,88
950,21.975,71.145,,42,1,83.85
951,21.975,71.155,,42,1,83.85
952,21.975,71.165,,44,1,88
953,21.975,71.175,,44,1,88
954,21.975,71.185,,42,1,83.85
955,21.975,71.195,,42,1,83.85
956,21.975,71.205,,42,1,83.85
957,21.975,71.215,,42,1,83.85
958,21.975,71.225,,44,1,88
959,21.975,71.235,,42,1,83.85
960,21.975,71.245,,39,1,79.03
961,21.975,71.255,,9,1,18.24
962,21.975,71.265,,0,1,15.7
963,21.975,71.275,,0,1,15.7
964,21.975,71.285,,0,1,15.7
965,21.975,71.295,,0,1,15.7
966,21.975,71.305,,0,0,15.7
967,21.975,71.315,,0,0,15.7
968,21.965,70.885,,1,1,1.45
969,21.965,70.895,,7,1,11.09
970,21.965,70.905,,34,1,67.06
971,21.965,70.915,,42,1,83.85
972,21.965,70.925,,31,1,62.24
973,21.965,70.935,,34,1,67.06
974,21.965,70.945,,42,1,83.85
975,21.965,70.955,,42,1,83.85
976,21.965,70.965,,42,1,83.85
977,21.965,70.975,,44,1,88
978,21.965,70.985,,37,1,76.91
979,21.965,70.995,,33,1,65.61
980,21.965,71.005,,42,1,83.85
981,21.965,71.015,,39,1,79.03
982,21.965,71.025,,42,1,83.85
983,21.965,71.035,,43,1,85.3
984,21.965,71.045,,42,1,83.85
985,21.965,71.055,,42,1,83.85
986,21.965,71.065,,44,1,88
987,21.965,71.075,,44,1,88
988,21.965,71.085,,39,1,79.03
989,21.965,71.095,,36,1,74.21
990,21.965,71.105,,42,1,83.85
991,21.965,71.115,,44,1,88
992,21.965,71.125,,42,1,83.85
993,21.965,71.135,,40,1,81.73
994,21.965,71.145,,38,1,77.58
995,21.965,71.155,,34,1,67.06
996,21.965,71.165,,33,1,65.61
997,21.965,71.175,,34,1,67.06
998,21.965,71.185,,39,1,79.03
999,21.965,71.195,,42,1,83.85
1000,21.965,71.205,,42,1,83.85
1001,21.965,71.215,,42,1,83.85
1002,21.965,71.225,,42,1,83.85
1003,21.965,71.235,,38,1,77.58
1004,21.965,71.245,,31,1,62.24
1005,21.965,71.255,,1,1,1.45
1006,21.965,71.265,,0,1,15.7
1007,21.965,71.275,,0,1,15.7
1008,21.965,71.285,,0,1,15.7
1009,21.965,71.295,,0,0,15.7
1010,21.965,71.305,,0,0,15.7
1011,21.965,71.315,,0,0,15.7
1012,21.955,70.885,,2,1,4.15
1013,21.955,70.895,,26,1,50.27
1014,21.955,70.905,,40,1,81.73
1015,21.955,70.915,,42,1,83.85
1016,21.955,70.925,,42,1,83.85
1017,21.955,70.935,,42,1,83.85
1018,21.955,70.945,,41,1,82.4
1019,21.955,70.955,,36,1,74.21
1020,21.955,70.965,,42,1,83.85
1021,21.955,70.975,,44,1,88
1022,21.955,70.985,,42,1,83.85
1023,21.955,70.995,,33,1,65.61
1024,21.955,71.005,,38,1,77.58
1025,21.955,71.015,,38,1,77.58
1026,21.955,71.025,,42,1,83.85
1027,21.955,71.035,,44,1,88
1028,21.955,71.045,,43,1,85.3
1029,21.955,71.055,,37,1,76.91
1030,21.955,71.065,,43,1,85.3
1031,21.955,71.075,,40,1,81.73
1032,21.955,71.085,,39,1,79.03
1033,21.955,71.095,,42,1,83.85
1034,21.955,71.105,,43,1,85.3
1035,21.955,71.115,,42,1,83.85
1036,21.955,71.125,,43,1,85.3
1037,21.955,71.135,,39,1,79.03
1038,21.955,71.145,,31,1,62.24
1039,21.955,71.155,,30,1,60.79
1040,21.955,71.165,,22,1,44
1041,21.955,71.175,,18,1,37.73
1042,21.955,71.185,,27,1,55.97
1043,21.955,71.195,,34,1,67.06
1044,21.955,71.205,,24,1,46.12
1045,21.955,71.215,,26,1,50.27
1046,21.955,71.225,,40,1,81.73
1047,21.955,71.235,,42,1,83.85
1048,21.955,71.245,,24,1,46.12
1049,21.955,71.255,,0,1,15.7
1050,21.955,71.265,,0,0,15.7
1051,21.955,71.275,,0,0,15.7
1052,21.955,71.285,,0,0,15.7
1053,21.955,71.295,,0,0,15.7
1054,21.955,71.305,,0,0,15.7
1055,21.955,71.315,,0,0,15.7
1056,21.945,70.885,,14,1,27.21
1057,21.945,70.895,,40,1,81.73
1058,21.945,70.905,,42,1,83.85
1059,21.945,70.915,,39,1,79.03
1060,21.945,70.925,,39,1,79.03
1061,21.945,70.935,,42,1,83.85
1062,21.945,70.945,,42,1,83.85
1063,21.945,70.955,,42,1,83.85
1064,21.945,70.965,,42,1,83.85
1065,21.945,70.975,,42,1,83.85
1066,21.945,70.985,,42,1,83.85
1067,21.945,70.995,,42,1,83.85
1068,21.945,71.005,,38,1,77.58
1069,21.945,71.015,,40,1,81.73
1070,21.945,71.025,,39,1,79.03
1071,21.945,71.035,,42,1,83.85
1072,21.945,71.045,,43,1,85.3
1073,21.945,71.055,,46,1,94.37
1074,21.945,71.065,,44,1,88
1075,21.945,71.075,,42,1,83.85
1076,21.945,71.085,,42,1,83.85
1077,21.945,71.095,,42,1,83.85
1078,21.945,71.105,,38,1,77.58
1079,21.945,71.115,,34,1,67.06
1080,21.945,71.125,,42,1,83.85
1081,21.945,71.135,,44,1,88
1082,21.945,71.145,,44,1,88
1083,21.945,71.155,,39,1,79.03
1084,21.945,71.165,,31,1,62.24
1085,21.945,71.175,,25,1,48.82
1086,21.945,71.185,,23,1,45.45
1087,21.945,71.195,,33,1,65.61
1088,21.945,71.205,,30,1,60.79
1089,21.945,71.215,,24,1,46.12
1090,21.945,71.225,,34,1,67.06
1091,21.945,71.235,,34,1,67.06
1092,21.945,71.245,,9,1,18.24
1093,21.945,71.255,,0,1,15.7
1094,21.945,71.265,,0,0,15.7
1095,21.945,71.275,,0,0,15.7
1096,21.945,71.285,,0,0,15.7
1097,21.945,71.295,,0,0,15.7
1098,21.945,71.305,,0,0,15.7
1099,21.945,71.315,,0,0,15.7
1100,21.935,70.885,,34,1,67.06
1101,21.935,70.895,,42,1,83.85
1102,21.935,70.905,,40,1,81.73
1103,21.935,70.915,,42,1,83.85
1104,21.935,70.925,,42,1,83.85
1105,21.935,70.935,,39,1,79.03
1106,21.935,70.945,,42,1,83.85
1107,21.935,70.955,,42,1,83.85
1108,21.935,70.965,,42,1,83.85
1109,21.935,70.975,,42,1,83.85
1110,21.935,70.985,,43,1,85.3
1111,21.935,70.995,,42,1,83.85
1112,21.935,71.005,,38,1,77.58
1113,21.935,71.015,,38,1,77.58
1114,21.935,71.025,,34,1,67.06
1115,21.935,71.035,,39,1,79.03
1116,21.935,71.045,,42,1,83.85
1117,21.935,71.055,,42,1,83.85
1118,21.935,71.065,,42,1,83.85
1119,21.935,71.075,,42,1,83.85
1120,21.935,71.085,,45,1,88.67
1121,21.935,71.095,,42,1,83.85
1122,21.935,71.105,,40,1,81.73
1123,21.935,71.115,,39,1,79.03
1124,21.935,71.125,,41,1,82.4
1125,21.935,71.135,,39,1,79.03
1126,21.935,71.145,,42,1,83.85
1127,21.935,71.155,,43,1,85.3
1128,21.935,71.165,,42,1,83.85
1129,21.935,71.175,,42,1,83.85
1130,21.935,71.185,,39,1,79.03
1131,21.935,71.195,,39,1,79.03
1132,21.935,71.205,,33,1,65.61
1133,21.935,71.215,,22,1,44
1134,21.935,71.225,,28,1,56.64
1135,21.935,71.235,,30,1,60.79
1136,21.935,71.245,,3,1,4.82
1137,21.935,71.255,,0,1,15.7
1138,21.935,71.265,,0,1,15.7
1139,21.935,71.275,,0,0,15.7
1140,21.935,71.285,,0,0,15.7
1141,21.935,71.295,,0,0,15.7
1142,21.935,71.305,,0,0,15.7
1143,21.935,71.315,,0,0,15.7
1144,21.925,70.885,,34,1,67.06
1145,21.925,70.895,,42,1,83.85
1146,21.925,70.905,,39,1,79.03
1147,21.925,70.915,,42,1,83.85
1148,21.925,70.925,,42,1,83.85
1149,21.925,70.935,,41,1,82.4
1150,21.925,70.945,,42,1,83.85
1151,21.925,70.955,,42,1,83.85
1152,21.925,70.965,,38,1,77.58
1153,21.925,70.975,,42,1,83.85
1154,21.925,70.985,,39,1,79.03
1155,21.925,70.995,,38,1,77.58
1156,21.925,71.005,,39,1,79.03
1157,21.925,71.015,,42,1,83.85
1158,21.925,71.025,,42,1,83.85
1159,21.925,71.035,,42,1,83.85
1160,21.925,71.045,,40,1,81.73
1161,21.925,71.055,,42,1,83.85
1162,21.925,71.065,,39,1,79.03
1163,21.925,71.075,,38,1,77.58
1164,21.925,71.085,,44,1,88
1165,21.925,71.095,,44,1,88
1166,21.925,71.105,,42,1,83.85
1167,21.925,71.115,,44,1,88
1168,21.925,71.125,,44,1,88
1169,21.925,71.135,,38,1,77.58
1170,21.925,71.145,,40,1,81.73
1171,21.925,71.155,,39,1,79.03
1172,21.925,71.165,,44,1,88
1173,21.925,71.175,,42,1,83.85
1174,21.925,71.185,,42,1,83.85
1175,21.925,71.195,,44,1,88
1176,21.925,71.205,,44,1,88
1177,21.925,71.215,,35,1,72.76
1178,21.925,71.225,,39,1,79.03
1179,21.925,71.235,,42,1,83.85
1180,21.925,71.245,,12,1,23.06
1181,21.925,71.255,,0,1,15.7
1182,21.925,71.265,,0,1,15.7
1183,21.925,71.275,,0,1,15.7
1184,21.925,71.285,,0,0,15.7
1185,21.925,71.295,,0,0,15.7
1186,21.925,71.305,,0,0,15.7
1187,21.925,71.315,,0,0,15.7
1188,21.915,70.885,,39,1,79.03
1189,21.915,70.895,,42,1,83.85
1190,21.915,70.905,,42,1,83.85
1191,21.915,70.915,,42,1,83.85
1192,21.915,70.925,,42,1,83.85
1193,21.915,70.935,,43,1,85.3
1194,21.915,70.945,,38,1,77.58
1195,21.915,70.955,,39,1,79.03
1196,21.915,70.965,,34,1,67.06
1197,21.915,70.975,,39,1,79.03
1198,21.915,70.985,,38,1,77.58
1199,21.915,70.995,,34,1,67.06
1200,21.915,71.005,,42,1,83.85
1201,21.915,71.015,,42,1,83.85
1202,21.915,71.025,,42,1,83.85
1203,21.915,71.035,,42,1,83.85
1204,21.915,71.045,,40,1,81.73
1205,21.915,71.055,,44,1,88
1206,21.915,71.065,,42,1,83.85
1207,21.915,71.075,,39,1,79.03
1208,21.915,71.085,,42,1,83.85
1209,21.915,71.095,,40,1,81.73
1210,21.915,71.105,,38,1,77.58
1211,21.915,71.115,,39,1,79.03
1212,21.915,71.125,,42,1,83.85
1213,21.915,71.135,,43,1,85.3
1214,21.915,71.145,,42,1,83.85
1215,21.915,71.155,,41,1,82.4
1216,21.915,71.165,,43,1,85.3
1217,21.915,71.175,,40,1,81.73
1218,21.915,71.185,,40,1,81.73
1219,21.915,71.195,,44,1,88
1220,21.915,71.205,,43,1,85.3
1221,21.915,71.215,,39,1,79.03
1222,21.915,71.225,,42,1,83.85
1223,21.915,71.235,,42,1,83.85
1224,21.915,71.245,,27,1,55.97
1225,21.915,71.255,,1,1,1.45
1226,21.915,71.265,,0,1,15.7
1227,21.915,71.275,,0,1,15.7
1228,21.915,71.285,,0,0,15.7
1229,21.915,71.295,,0,0,15.7
1230,21.915,71.305,,0,0,15.7
1231,21.915,71.315,,0,0,15.7
1232,21.905,70.885,,34,1,67.06
1233,21.905,70.895,,42,1,83.85
1234,21.905,70.905,,42,1,83.85
1235,21.905,70.915,,39,1,79.03
1236,21.905,70.925,,42,1,83.85
1237,21.905,70.935,,42,1,83.85
1238,21.905,70.945,,38,1,77.58
1239,21.905,70.955,,38,1,77.58
1240,21.905,70.965,,42,1,83.85
1241,21.905,70.975,,42,1,83.85
1242,21.905,70.985,,42,1,83.85
1243,21.905,70.995,,39,1,79.03
1244,21.905,71.005,,39,1,79.03
1245,21.905,71.015,,42,1,83.85
1246,21.905,71.025,,34,1,67.06
1247,21.905,71.035,,34,1,67.06
1248,21.905,71.045,,40,1,81.73
1249,21.905,71.055,,42,1,83.85
1250,21.905,71.065,,42,1,83.85
1251,21.905,71.075,,42,1,83.85
1252,21.905,71.085,,39,1,79.03
1253,21.905,71.095,,38,1,77.58
1254,21.905,71.105,,42,1,83.85
1255,21.905,71.115,,41,1,82.4
1256,21.905,71.125,,42,1,83.85
1257,21.905,71.135,,40,1,81.73
1258,21.905,71.145,,42,1,83.85
1259,21.905,71.155,,42,1,83.85
1260,21.905,71.165,,42,1,83.85
1261,21.905,71.175,,42,1,83.85
1262,21.905,71.185,,42,1,83.85
1263,21.905,71.195,,42,1,83.85
1264,21.905,71.205,,42,1,83.85
1265,21.905,71.215,,42,1,83.85
1266,21.905,71.225,,39,1,79.03
1267,21.905,71.235,,38,1,77.58
1268,21.905,71.245,,19,1,39.18
1269,21.905,71.255,,1,1,1.45
1270,21.905,71.265,,0,1,15.7
1271,21.905,71.275,,0,0,15.7
1272,21.905,71.285,,0,0,15.7
1273,21.905,71.295,,0,0,15.7
1274,21.905,71.305,,0,0,15.7
1275,21.905,71.315,,0,0,15.7
1276,21.895,70.885,,30,1,60.79
1277,21.895,70.895,,42,1,83.85
1278,21.895,70.905,,43,1,85.3
1279,21.895,70.915,,42,1,83.85
1280,21.895,70.925,,42,1,83.85
1281,21.895,70.935,,39,1,79.03
1282,21.895,70.945,,38,1,77.58
1283,21.895,70.955,,34,1,67.06
1284,21.895,70.965,,44,1,88
1285,21.895,70.975,,42,1,83.85
1286,21.895,70.985,,39,1,79.03
1287,21.895,70.995,,42,1,83.85
1288,21.895,71.005,,42,1,83.85
1289,21.895,71.015,,42,1,83.85
1290,21.895,71.025,,34,1,67.06
1291,21.895,71.035,,38,1,77.58
1292,21.895,71.045,,40,1,81.73
1293,21.895,71.055,,42,1,83.85
1294,21.895,71.065,,42,1,83.85
1295,21.895,71.075,,42,1,83.85
1296,21.895,71.085,,42,1,83.85
1297,21.895,71.095,,40,1,81.73
1298,21.895,71.105,,42,1,83.85
1299,21.895,71.115,,43,1,85.3
1300,21.895,71.125,,42,1,83.85
1301,21.895,71.135,,42,1,83.85
1302,21.895,71.145,,42,1,83.85
1303,21.895,71.155,,42,1,83.85
1304,21.895,71.165,,39,1,79.03
1305,21.895,71.175,,39,1,79.03
1306,21.895,71.185,,37,1,76.91
1307,21.895,71.195,,27,1,55.97
1308,21.895,71.205,,19,1,39.18
1309,21.895,71.215,,14,1,27.21
1310,21.895,71.225,,12,1,23.06
1311,21.895,71.235,,9,1,18.24
1312,21.895,71.245,,4,1,6.27
1313,21.895,71.255,,0,1,15.7
1314,21.895,71.265,,0,1,15.7
1315,21.895,71.275,,0,0,15.7
1316,21.895,71.285,,0,0,15.7
1317,21.895,71.295,,0,0,15.7
1318,21.895,71.305,,0,0,15.7
1319,21.895,71.315,,0,0,15.7
1320,21.885,70.885,,27,1,55.97
1321,21.885,70.895,,42,1,83.85
1322,21.885,70.905,,44,1,88
1323,21.885,70.915,,42,1,83.85
1324,21.885,70.925,,39,1,79.03
1325,21.885,70.935,,34,1,67.06
1326,21.885,70.945,,34,1,67.06
1327,21.885,70.955,,42,1,83.85
1328,21.885,70.965,,43,1,85.3
1329,21.885,70.975,,42,1,83.85
1330,21.885,70.985,,38,1,77.58
1331,21.885,70.995,,42,1,83.85
1332,21.885,71.005,,42,1,83.85
1333,21.885,71.015,,42,1,83.85
1334,21.885,71.025,,40,1,81.73
1335,21.885,71.035,,42,1,83.85
1336,21.885,71.045,,42,1,83.85
1337,21.885,71.055,,38,1,77.58
1338,21.885,71.065,,14,1,27.21
1339,21.885,71.075,,23,1,45.45
1340,21.885,71.085,,34,1,67.06
1341,21.885,71.095,,42,1,83.85
1342,21.885,71.105,,41,1,82.4
1343,21.885,71.115,,44,1,88
1344,21.885,71.125,,44,1,88
1345,21.885,71.135,,42,1,83.85
1346,21.885,71.145,,42,1,83.85
1347,21.885,71.155,,34,1,67.06
1348,21.885,71.165,,33,1,65.61
1349,21.885,71.175,,34,1,67.06
1350,21.885,71.185,,14,1,27.21
1351,21.885,71.195,,4,1,6.27
1352,21.885,71.205,,2,1,4.15
1353,21.885,71.215,,1,1,1.45
1354,21.885,71.225,,1,1,1.45
1355,21.885,71.235,,0,1,15.7
1356,21.885,71.245,,0,1,15.7
1357,21.885,71.255,,0,1,15.7
1358,21.885,71.265,,0,0,15.7
1359,21.885,71.275,,0,0,15.7
1360,21.885,71.285,,0,0,15.7
1361,21.885,71.295,,0,0,15.7
1362,21.885,71.305,,0,0,15.7
1363,21.885,71.315,,0,0,15.7
1364,21.875,70.885,,14,1,27.21
1365,21.875,70.895,,42,1,83.85
1366,21.875,70.905,,43,1,85.3
1367,21.875,70.915,,42,1,83.85
1368,21.875,70.925,,42,1,83.85
1369,21.875,70.935,,42,1,83.85
1370,21.875,70.945,,40,1,81.73
1371,21.875,70.955,,43,1,85.3
1372,21.875,70.965,,42,1,83.85
1373,21.875,70.975,,36,1,74.21
1374,21.875,70.985,,34,1,67.06
1375,21.875,70.995,,43,1,85.3
1376,21.875,71.005,,42,1,83.85
1377,21.875,71.015,,30,1,60.79
1378,21.875,71.025,,18,1,37.73
1379,21.875,71.035,,17,1,35.03
1380,21.875,71.045,,20,1,39.85
1381,21.875,71.055,,4,1,6.27
1382,21.875,71.065,,1,1,1.45
1383,21.875,71.075,,2,1,4.15
1384,21.875,71.085,,7,1,11.09
1385,21.875,71.095,,19,1,39.18
1386,21.875,71.105,,30,1,60.79
1387,21.875,71.115,,25,1,48.82
1388,21.875,71.125,,14,1,27.21
1389,21.875,71.135,,9,1,18.24
1390,21.875,71.145,,4,1,6.27
1391,21.875,71.155,,4,1,6.27
1392,21.875,71.165,,4,1,6.27
1393,21.875,71.175,,4,1,6.27
1394,21.875,71.185,,1,1,1.45
1395,21.875,71.195,,0,1,15.7
1396,21.875,71.205,,0,1,15.7
1397,21.875,71.215,,0,1,15.7
1398,21.875,71.225,,0,1,15.7
1399,21.875,71.235,,0,1,15.7
1400,21.875,71.245,,0,1,15.7
1401,21.875,71.255,,0,1,15.7
1402,21.875,71.265,,0,1,15.7
1403,21.875,71.275,,0,0,15.7
1404,21.875,71.285,,0,0,15.7
1405,21.875,71.295,,0,0,15.7
1406,21.875,71.305,,0,0,15.7
1407,21.875,71.315,,0,0,15.7
1408,21.865,70.885,,1,1,1.45
1409,21.865,70.895,,27,1,55.97
1410,21.865,70.905,,39,1,79.03
1411,21.865,70.915,,33,1,65.61
1412,21.865,70.925,,38,1,77.58
1413,21.865,70.935,,42,1,83.85
1414,21.865,70.945,,40,1,81.73
1415,21.865,70.955,,42,1,83.85
1416,21.865,70.965,,42,1,83.85
1417,21.865,70.975,,34,1,67.06
1418,21.865,70.985,,18,1,37.73
1419,21.865,70.995,,12,1,23.06
1420,21.865,71.005,,7,1,11.09
1421,21.865,71.015,,0,0,15.7
1422,21.865,71.025,,0,1,15.7
1423,21.865,71.035,,0,1,15.7
1424,21.865,71.045,,0,1,15.7
1425,21.865,71.055,,0,1,15.7
1426,21.865,71.065,,0,1,15.7
1427,21.865,71.075,,0,1,15.7
1428,21.865,71.085,,0,1,15.7
1429,21.865,71.095,,1,0,1.45
1430,21.865,71.105,,1,0,1.45
1431,21.865,71.115,,0,1,15.7
1432,21.865,71.125,,0,1,15.7
1433,21.865,71.135,,0,1,15.7
1434,21.865,71.145,,0,1,15.7
1435,21.865,71.155,,0,1,15.7
1436,21.865,71.165,,0,1,15.7
1437,21.865,71.175,,0,1,15.7
1438,21.865,71.185,,0,1,15.7
1439,21.865,71.195,,0,1,15.7
1440,21.865,71.205,,0,0,15.7
1441,21.865,71.215,,0,0,15.7
1442,21.865,71.225,,0,0,15.7
1443,21.865,71.235,,0,0,15.7
